C	0.125	P	[	101.582326	50.96753997	2.18510543	-1	]
C	0.125	P	[	71.1722609	60.02574347	1.9899271	1	]
C	2.86440678	P	[	83.30398331	32.44759274	1.92699752	34	]
C	0.125	P	[	80.47917671	50.79797079	1.85015965	1	]
C	0.142857143	P	[	106.0863943	41.28133257	1.67078352	1	]
C	0.375	P	[	113.9740312	53.38433197	1.60370894	1	]
C	0.334951456	P	[	100.7660515	29.94559402	1.04988882	40	]
C	0.247572816	P	[	100.433954	29.85829375	1.05236021	40	]
C	0.125	P	[	105.6515356	41.6782463	2.14445828	-1	]
C	0.125	P	[	125.2666339	33.1119828	2.18535014	1	]
C	0.142857143	P	[	108.3102012	44.82347776	-0.20182147	1	]
C	2.869318182	P	[	83.06297664	32.8797641	1.95654436	34	]
C	2.918128655	P	[	84.2973299	31.4523232	1.88462718	33	]
C	2.871345029	P	[	82.8659494	31.46920486	1.88820798	33	]
C	0.184466019	P	[	99.77889421	29.73237336	1.04216024	40	]
C	0	P	[	104.2890595	42.12829766	1.63321491	-1	]
C	0.142857143	P	[	148.7685211	63.0821581	1.44914144	1	]
C	0.083333333	P	[	117.2656789	55.79117765	2.40699684	2	]
C	0	P	[	80.58295513	49.63871859	0.43634219	-1	]
C	0.25	P	[	110.3519081	31.72363486	1.52162898	1	]
C	1.929824561	P	[	137.4109526	39.93526809	1.97123007	22	]
C	0.233766234	P	[	99.81007121	49.63671366	-1.03718001	30	]
C	2.875706215	P	[	83.73754411	33.59311093	1.96961765	34	]
C	0.125	P	[	94.14488639	34.57063728	0.74228162	1	]
C	0.203883495	P	[	100.1087204	29.96314102	1.05343225	40	]
C	0	P	[	106.3616296	39.37624826	0.80475831	-1	]
C	2.87195122	P	[	82.45184373	32.76455717	1.90534229	32	]
C	0.25	P	[	106.8947579	39.29855511	1.51741175	1	]
C	0	P	[	106.5346244	40.42758667	-0.35631071	-1	]
C	0.777777778	P	[	100.5098554	27.49505102	1.02899398	42	]
C	0	P	[	79.51772742	49.38997509	-0.19195502	1	]
C	0	P	[	112.4284256	52.57071241	1.266773	1	]
C	0.125	P	[	67.17667888	61.5316682	2.40997743	1	]
C	1.903508772	P	[	137.7011744	42.8624454	2.11544053	22	]
C	0	P	[	89.65153154	40.07379669	1.2024861	-1	]
C	0.323383085	P	[	98.61713653	31.49201501	1.04693538	39	]
C	1.548543689	P	[	106.3596378	28.06625618	1.05081583	40	]
C	0	P	[	105.0786508	40.05834268	-0.46445671	1	]
C	0.125	P	[	106.3235366	38.40178516	2.27125041	1	]
C	2.052238806	P	[	131.0294815	33.9236749	1.79046595	26	]
C	0.25	P	[	105.2662763	39.68713684	1.58636764	-1	]
C	0.142857143	P	[	106.5766809	38.28693004	2.14032122	1	]
C	1.574468085	P	[	113.3958258	33.66019026	1.96909611	9	]
C	1.333333333	P	[	146.0765248	53.08642809	1.12428253	6	]
C	0.142857143	P	[	80.56070601	44.23062393	0.26184698	-1	]
C	0.25	P	[	93.10378679	36.11902769	1.041017	1	]
C	1.888888889	P	[	130.7309256	33.23249406	1.69239091	26	]
C	0.166666667	P	[	111.0122099	53.2901681	2.1978131	-2	]
C	0.166666667	P	[	80.2361055	51.12381133	0.60834573	-2	]
C	0.375	P	[	53.85590995	75.52254343	2.61516611	1	]
C	0.334951456	P	[	100.8173608	29.60655094	1.04841043	40	]
C	0	P	[	105.2626554	38.80975314	-0.63848961	1	]
C	0	P	[	112.242478	53.80211521	1.96275596	-1	]
C	0	P	[	80.77041902	47.84108121	0.90629461	1	]
